District,fold_id,stage2_trained,rmse,mae,smape,n_obs_scored,n_obs_total
Polonnaruwa,6,True,3.5534364788875257,2.871753635220948,120.75591043468599,51,52
Polonnaruwa,7,True,4.15329193298149,2.9887066495000663,126.6485691761196,52,52
Polonnaruwa,8,True,24.21297536036087,12.915094538968244,57.79457237570173,52,52
Polonnaruwa,9,True,5.44823659225249,3.8490009213278054,45.23624831553895,52,52
Polonnaruwa,holdout,True,6.723432182323863,4.38138187332813,105.73028150367567,104,104
Polonnaruwa,validation_aggregate,True,,3.240221664495214,,724,728
Puttalam,1,False,19.810161502846732,10.626303244168556,200.0,52,52
Puttalam,10,True,21.80834467536383,12.280897890529191,45.02278325960323,52,52
Puttalam,11,True,12.864791564504038,8.282087281513428,14.169980021489822,51,52
Puttalam,12,True,47.05189384125807,15.31657592919161,105.1852287916129,51,52
Puttalam,13,True,29.62796935828788,19.156023074871776,96.21823519168548,51,52
Puttalam,14,True,38.73230396768442,23.927128142730627,91.09557143701295,52,52
Puttalam,2,True,6.510336137471901,4.322163712988285,136.49973299329295,52,52
Puttalam,3,True,21.346279174614796,13.38828093703618,100.27948137629006,52,52
Puttalam,4,True,8.395915638131505,6.1682578241908645,72.9415948118712,52,52
Puttalam,5,True,7.961547874222805,5.565129677195093,111.6509853556828,52,52
Puttalam,6,True,11.302500554824764,7.510594070944145,82.87601226024802,51,52
Puttalam,7,True,9.064245978677137,6.1278165843120025,114.5738127391696,52,52
Puttalam,8,True,104.72426302001502,74.26765245593728,70.6281499864631,52,52
Puttalam,9,True,65.47178844591866,58.71096050827714,40.80113201898024,52,52
Puttalam,holdout,True,13.731964530335091,6.347975659001583,85.07568761554336,104,104
Puttalam,validation_aggregate,True,,11.453600567348873,,724,728
Ratnapura,1,False,40.78752599525745,29.356814596649397,200.0,52,52
Ratnapura,10,True,23.626837398814146,17.673137832345212,87.83587920030304,52,52
Ratnapura,11,True,20.804751105735733,15.711754211718306,38.989682643834875,51,52
Ratnapura,12,True,81.08760714956,22.130492079285254,107.73540934905503,51,52
Ratnapura,13,True,19.37118885753741,14.436349659739857,104.39340621781976,51,52
Ratnapura,14,True,24.742589068718946,15.719418752353306,105.26484443789734,52,52
Ratnapura,2,True,7.4544457442197904,5.431730152734588,90.57608765635933,52,52
Ratnapura,3,True,22.37033779498967,15.814269735892866,119.74544960676997,52,52
Ratnapura,4,True,13.29828380498797,9.88746499575088,98.64479469902808,52,52
Ratnapura,5,True,34.33271203908768,17.47674635947454,95.82886081796444,52,52
Ratnapura,6,True,8.533764656969351,6.758601486667781,127.52159263551566,51,52
Ratnapura,7,True,16.347785536598952,12.358552479531939,100.962697626243,52,52
