District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),weather_code (wmo code),Estimated_Population,Source_Type,elevation_m
Gampaha,2010,9,2010-02-27,2010-03-05,47,1.6,1.6,67.57142857142857,89.28571428571429,41.142857142857146,33.642857142857146,24.6,32.57142857142857,37.85714285714285,29.37142857142857,28.485714285714288,3.0,2260988,interpolated,19.0
Gampaha,2010,10,2010-03-06,2010-03-12,66,5.0,5.0,68.14285714285714,88.85714285714286,41.57142857142857,34.65714285714286,25.38571428571429,33.614285714285714,39.6,29.985714285714288,29.2,51.0,2260988,interpolated,19.0
Gampaha,2010,11,2010-03-13,2010-03-19,73,6.3,6.3,72.42857142857143,90.71428571428572,45.71428571428572,33.91428571428572,25.02857142857143,33.82857142857143,39.67142857142857,30.214285714285715,28.74285714285714,51.0,2260988,interpolated,19.0
Gampaha,2010,12,2010-03-20,2010-03-26,23,19.6,19.6,75.0,89.85714285714286,54.71428571428572,32.7,25.557142857142857,33.84285714285714,38.44285714285714,30.77142857142857,28.7,51.0,2260988,interpolated,19.0
Gampaha,2010,13,2010-03-27,2010-04-02,12,31.9,31.9,82.57142857142857,93.57142857142856,66.57142857142857,31.5,25.17142857142857,33.357142857142854,38.75714285714286,30.385714285714283,27.7,61.0,2260988,interpolated,19.0
Gampaha,2010,14,2010-04-03,2010-04-09,7,99.2,99.2,84.85714285714286,94.85714285714286,67.28571428571429,31.342857142857145,25.057142857142857,33.471428571428575,38.72857142857144,30.685714285714287,27.457142857142856,63.0,2260988,interpolated,19.0
Gampaha,2010,15,2010-04-10,2010-04-16,16,30.0,30.0,86.14285714285714,94.0,73.85714285714286,30.642857142857142,25.571428571428573,33.285714285714285,37.62857142857143,31.057142857142857,27.47142857142857,53.0,2260988,interpolated,19.0
Gampaha,2010,16,2010-04-17,2010-04-23,29,53.2,53.2,87.42857142857143,94.71428571428572,76.71428571428571,30.74285714285714,25.285714285714285,33.18571428571429,38.31428571428571,30.7,27.314285714285717,63.0,2260988,interpolated,19.0
Gampaha,2010,17,2010-04-24,2010-04-30,40,76.7,76.7,87.14285714285714,95.28571428571428,72.14285714285714,30.77142857142857,25.071428571428573,33.300000000000004,37.98571428571428,30.642857142857142,27.24285714285714,63.0,2260988,interpolated,19.0
Gampaha,2010,18,2010-05-01,2010-05-07,32,42.9,42.9,86.85714285714286,94.28571428571428,75.28571428571429,30.885714285714283,25.65714285714285,33.614285714285714,38.1,31.27142857142857,27.6,61.0,2260988,interpolated,19.0
Gampaha,2010,19,2010-05-08,2010-05-14,7,67.5,67.5,87.85714285714286,94.57142857142856,76.28571428571429,30.042857142857144,25.714285714285715,33.128571428571426,36.457142857142856,31.285714285714285,27.342857142857145,55.0,2260988,interpolated,19.0
Gampaha,2010,20,2010-05-15,2010-05-21,7,105.5,105.5,90.71428571428572,95.14285714285714,82.0,28.514285714285712,25.514285714285712,31.428571428571427,33.67142857142857,30.285714285714285,26.457142857142856,61.0,2260988,interpolated,19.0
Gampaha,2010,21,2010-05-22,2010-05-28,24,65.5,65.5,89.0,94.57142857142856,80.0,29.17142857142857,25.428571428571427,31.685714285714287,34.5,30.3,26.814285714285717,63.0,2260988,interpolated,19.0
Gampaha,2010,22,2010-05-29,2010-06-04,99,18.6,18.6,87.28571428571429,93.57142857142856,78.0,29.985714285714288,25.6,32.857142857142854,36.5,31.0,27.342857142857145,51.0,2260988,interpolated,19.0
Gampaha,2010,23,2010-06-05,2010-06-11,33,145.29999999999998,145.29999999999998,89.14285714285714,94.14285714285714,80.14285714285714,28.32857142857143,25.085714285714285,30.685714285714287,32.68571428571428,29.485714285714288,26.285714285714285,63.0,2260988,interpolated,19.0
Gampaha,2010,24,2010-06-12,2010-06-18,35,48.5,48.5,87.71428571428571,94.14285714285714,77.85714285714286,29.1,24.842857142857145,31.37142857142857,34.34285714285714,29.52857142857143,26.47142857142857,53.0,2260988,interpolated,19.0
Gampaha,2010,25,2010-06-19,2010-06-25,35,71.1,71.1,87.28571428571429,94.0,75.57142857142857,29.25714285714286,24.9,30.914285714285715,34.385714285714286,29.057142857142857,26.47142857142857,61.0,2260988,interpolated,19.0
Gampaha,2010,26,2010-06-26,2010-07-02,85,104.3,104.3,88.85714285714286,95.71428571428572,77.57142857142857,28.75714285714286,24.62857142857143,30.67142857142857,33.77142857142857,28.9,26.17142857142857,63.0,2260988,interpolated,19.0
Gampaha,2010,27,2010-07-03,2010-07-09,100,54.1,54.1,87.14285714285714,95.0,75.57142857142857,29.228571428571428,24.442857142857143,31.485714285714288,35.24285714285714,29.228571428571428,26.32857142857143,51.0,2260988,interpolated,19.0
Gampaha,2010,28,2010-07-10,2010-07-16,93,74.3,74.3,87.0,94.57142857142856,75.85714285714286,28.642857142857142,24.37142857142857,30.442857142857143,33.114285714285714,28.74285714285714,26.071428571428573,61.0,2260988,interpolated,19.0
Gampaha,2010,29,2010-07-17,2010-07-23,83,80.5,80.5,88.14285714285714,94.85714285714286,76.71428571428571,28.67142857142857,24.571428571428573,30.885714285714283,33.714285714285715,29.17142857142857,26.15714285714285,51.0,2260988,interpolated,19.0
Gampaha,2010,30,2010-07-24,2010-07-30,63,45.0,45.0,87.71428571428571,94.0,78.57142857142857,28.885714285714283,24.65714285714285,31.27142857142857,34.628571428571426,29.214285714285715,26.385714285714283,61.0,2260988,interpolated,19.0
Gampaha,2010,31,2010-07-31,2010-08-06,90,26.7,26.7,87.0,93.71428571428572,76.57142857142857,28.785714285714285,24.785714285714285,31.27142857142857,34.3,29.585714285714285,26.428571428571427,51.0,2260988,interpolated,19.0
Gampaha,2010,32,2010-08-07,2010-08-13,81,51.4,51.4,87.71428571428571,93.71428571428572,79.57142857142857,28.542857142857144,24.8,30.857142857142858,33.41428571428572,29.514285714285712,26.24285714285714,51.0,2260988,interpolated,19.0
Gampaha,2010,33,2010-08-14,2010-08-20,64,42.0,42.0,86.71428571428571,93.71428571428572,77.0,28.214285714285715,24.74285714285714,30.25714285714286,32.18571428571429,29.071428571428573,26.02857142857143,51.0,2260988,interpolated,19.0
Gampaha,2010,34,2010-08-21,2010-08-27,67,35.5,35.5,87.28571428571429,92.57142857142856,79.14285714285714,27.985714285714288,24.47142857142857,29.842857142857145,32.27142857142857,28.4,25.842857142857145,53.0,2260988,interpolated,19.0
Gampaha,2010,35,2010-08-28,2010-09-03,47,76.3,76.3,86.57142857142857,94.14285714285714,76.28571428571429,27.814285714285717,23.9,29.74285714285714,31.82857142857143,28.15714285714285,25.65714285714285,51.0,2260988,interpolated,19.0
Gampaha,2010,36,2010-09-04,2010-09-10,29,33.1,33.1,87.85714285714286,93.57142857142856,78.42857142857143,28.77142857142857,24.428571428571427,30.914285714285715,34.84285714285714,29.042857142857144,26.11428571428572,51.0,2260988,interpolated,19.0
Gampaha,2010,37,2010-09-11,2010-09-17,34,31.5,31.5,87.85714285714286,94.42857142857144,78.14285714285714,28.842857142857145,24.52857142857143,31.057142857142857,34.8,29.385714285714283,26.15714285714285,51.0,2260988,interpolated,19.0
Gampaha,2010,38,2010-09-18,2010-09-24,23,122.2,122.2,89.85714285714286,95.71428571428572,78.14285714285714,28.0,24.17142857142857,30.228571428571428,33.07142857142857,28.87142857142857,25.514285714285712,63.0,2260988,interpolated,19.0
Gampaha,2010,39,2010-09-25,2010-10-01,23,76.0,76.0,88.71428571428571,95.0,77.42857142857143,28.071428571428573,23.67142857142857,30.314285714285717,33.728571428571435,28.02857142857143,25.4,63.0,2260988,interpolated,19.0
Gampaha,2010,40,2010-10-02,2010-10-08,18,161.4,161.4,90.0,95.85714285714286,79.42857142857143,27.914285714285715,24.2,30.17142857142857,32.31428571428571,28.714285714285715,25.714285714285715,61.0,2260988,interpolated,19.0
Gampaha,2010,41,2010-10-09,2010-10-15,5,20.1,20.1,85.14285714285714,93.28571428571428,74.42857142857143,28.842857142857145,24.542857142857144,30.67142857142857,33.6,29.02857142857143,26.342857142857145,51.0,2260988,interpolated,19.0
Gampaha,2010,42,2010-10-16,2010-10-22,12,17.1,17.1,85.14285714285714,93.71428571428572,75.14285714285714,28.557142857142857,24.214285714285715,30.485714285714288,33.65714285714286,28.728571428571428,26.02857142857143,51.0,2260988,interpolated,19.0
Gampaha,2010,43,2010-10-23,2010-10-29,18,39.4,39.4,86.42857142857143,94.14285714285714,74.85714285714286,29.0,23.942857142857143,30.8,34.385714285714286,28.74285714285714,25.942857142857143,51.0,2260988,interpolated,19.0
Gampaha,2010,44,2010-10-30,2010-11-05,17,77.0,77.0,88.28571428571429,95.85714285714286,77.0,28.27142857142857,23.87142857142857,30.67142857142857,33.871428571428574,28.557142857142857,25.642857142857142,61.0,2260988,interpolated,19.0
Gampaha,2010,45,2010-11-06,2010-11-12,13,160.6,160.6,88.0,95.28571428571428,77.28571428571429,28.228571428571428,23.67142857142857,30.32857142857143,33.22857142857143,28.314285714285717,25.571428571428573,63.0,2260988,interpolated,19.0
Gampaha,2010,46,2010-11-13,2010-11-19,9,47.0,47.0,87.28571428571429,96.28571428571428,73.28571428571429,29.071428571428573,23.357142857142858,30.957142857142856,35.77142857142857,28.1,25.685714285714287,61.0,2260988,interpolated,19.0
Gampaha,2010,47,2010-11-20,2010-11-26,21,135.0,135.0,90.14285714285714,97.42857142857144,76.0,28.11428571428572,23.27142857142857,29.928571428571427,33.34285714285714,27.842857142857145,25.0,63.0,2260988,interpolated,19.0
Gampaha,2010,48,2010-11-27,2010-12-03,16,167.0,167.0,91.28571428571428,97.71428571428572,78.57142857142857,28.057142857142857,23.37142857142857,30.142857142857142,33.82857142857143,28.057142857142857,25.071428571428573,63.0,2260988,interpolated,19.0
Gampaha,2010,49,2010-12-04,2010-12-10,11,145.6,145.6,90.14285714285714,95.71428571428572,80.0,27.1,23.285714285714285,28.571428571428573,31.485714285714288,26.95714285714286,24.61428571428572,63.0,2260988,interpolated,19.0
Gampaha,2010,50,2010-12-11,2010-12-17,7,8.0,8.0,84.14285714285714,95.0,68.42857142857143,28.957142857142856,22.32857142857143,30.0,34.5,26.414285714285715,25.4,51.0,2260988,interpolated,19.0
Gampaha,2010,51,2010-12-18,2010-12-24,12,74.1,74.1,84.42857142857143,93.14285714285714,71.71428571428571,27.6,22.7,28.285714285714285,31.52857142857143,25.77142857142857,24.8,61.0,2260988,interpolated,19.0
Gampaha,2010,52,2010-12-25,2010-12-31,12,64.0,64.0,87.0,94.14285714285714,76.42857142857143,26.3,22.8,27.357142857142858,29.442857142857143,25.2,24.27142857142857,3.0,2260988,interpolated,19.0
Gampaha,2011,1,2011-01-01,2011-01-07,16,30.6,30.6,86.71428571428571,94.0,75.42857142857143,27.2,22.814285714285717,27.228571428571428,30.2,25.17142857142857,24.37142857142857,51.0,2282910,interpolated,19.0
Gampaha,2011,2,2011-01-08,2011-01-14,29,106.3,106.3,88.42857142857143,94.14285714285714,80.14285714285714,25.5,22.0,26.514285714285712,28.74285714285714,24.642857142857142,23.542857142857144,63.0,2282910,interpolated,19.0
Gampaha,2011,3,2011-01-15,2011-01-21,29,13.7,13.7,82.0,95.85714285714286,62.57142857142857,29.15714285714285,21.61428571428572,29.11428571428572,34.285714285714285,25.12857142857143,24.942857142857143,53.0,2282910,interpolated,19.0
Gampaha,2011,4,2011-01-22,2011-01-28,20,14.1,14.1,75.85714285714286,86.85714285714286,59.71428571428572,29.52857142857143,22.728571428571428,28.071428571428573,32.871428571428574,24.842857142857145,25.514285714285712,1.0,2282910,interpolated,19.0
Gampaha,2011,5,2011-01-29,2011-02-04,16,83.8,83.8,87.0,92.14285714285714,77.85714285714286,26.457142857142856,22.87142857142857,26.885714285714283,29.4,25.25714285714286,24.2,61.0,2282910,interpolated,19.0
Gampaha,2011,6,2011-02-05,2011-02-11,23,20.2,20.2,84.42857142857143,93.14285714285714,71.85714285714286,27.87142857142857,22.942857142857143,27.942857142857143,31.3,25.7,24.942857142857143,51.0,2282910,interpolated,19.0
Gampaha,2011,7,2011-02-12,2011-02-18,21,1.4,1.4,78.42857142857143,92.0,60.142857142857146,29.74285714285714,22.61428571428572,29.885714285714283,34.6,26.17142857142857,25.9,3.0,2282910,interpolated,19.0
Gampaha,2011,8,2011-02-19,2011-02-25,36,10.2,10.2,80.85714285714286,95.71428571428572,60.0,30.457142857142856,22.77142857142857,31.25714285714286,36.371428571428574,27.071428571428573,26.37142857142857,3.0,2282910,interpolated,19.0
Gampaha,2011,9,2011-02-26,2011-03-04,26,23.1,23.1,79.0,93.0,59.57142857142857,30.65714285714285,23.442857142857143,30.557142857142857,35.81428571428571,27.514285714285712,26.37142857142857,3.0,2282910,interpolated,19.0
Gampaha,2011,10,2011-03-05,2011-03-11,36,32.8,32.8,81.85714285714286,97.57142857142856,58.0,31.014285714285712,22.65714285714285,31.52857142857143,37.285714285714285,27.11428571428572,26.442857142857143,3.0,2282910,interpolated,19.0
Gampaha,2011,11,2011-03-12,2011-03-18,31,5.800000000000001,5.800000000000001,74.28571428571429,90.71428571428572,53.285714285714285,32.042857142857144,24.057142857142857,31.37142857142857,36.72857142857144,27.77142857142857,27.4,53.0,2282910,interpolated,19.0
Gampaha,2011,12,2011-03-19,2011-03-25,25,18.4,18.4,81.0,92.28571428571428,66.28571428571429,30.485714285714288,24.52857142857143,32.142857142857146,36.68571428571429,29.428571428571427,27.085714285714285,51.0,2282910,interpolated,19.0
Gampaha,2011,13,2011-03-26,2011-04-01,18,13.6,13.6,82.28571428571429,95.0,64.28571428571429,31.02857142857143,24.071428571428573,32.31428571428572,37.74285714285714,29.1,27.02857142857143,51.0,2282910,interpolated,19.0
Gampaha,2011,14,2011-04-02,2011-04-08,25,11.5,11.5,79.14285714285714,92.85714285714286,59.142857142857146,31.142857142857142,24.185714285714287,32.07142857142857,37.24285714285714,28.928571428571427,27.17142857142857,51.0,2282910,interpolated,19.0
Gampaha,2011,15,2011-04-09,2011-04-15,8,47.9,47.9,82.71428571428571,93.57142857142856,67.57142857142857,30.557142857142857,24.11428571428572,31.928571428571427,37.81428571428571,28.857142857142858,26.685714285714287,55.0,2282910,interpolated,19.0
Gampaha,2011,16,2011-04-16,2011-04-22,40,68.0,68.0,86.28571428571429,94.57142857142856,71.71428571428571,30.057142857142857,24.4,31.67142857142857,36.71428571428572,29.314285714285717,26.4,63.0,2282910,interpolated,19.0
Gampaha,2011,17,2011-04-23,2011-04-29,58,82.8,82.8,90.14285714285714,95.71428571428572,79.85714285714286,28.47142857142857,24.47142857142857,31.02857142857143,33.94285714285714,29.15714285714285,25.914285714285715,63.0,2282910,interpolated,19.0
Gampaha,2011,18,2011-04-30,2011-05-06,32,41.2,41.2,89.28571428571429,95.42857142857144,79.14285714285714,29.37142857142857,24.9,31.87142857142857,35.51428571428572,29.8,26.642857142857142,53.0,2282910,interpolated,19.0
Gampaha,2011,19,2011-05-07,2011-05-13,62,31.7,31.7,87.57142857142857,93.28571428571428,79.14285714285714,29.62857142857143,25.27142857142857,31.957142857142856,35.957142857142856,29.97142857142857,26.885714285714283,51.0,2282910,interpolated,19.0
Gampaha,2011,20,2011-05-14,2011-05-20,39,18.5,18.5,83.71428571428571,92.71428571428572,72.14285714285714,30.214285714285715,24.97142857142857,32.31428571428571,36.58571428571429,29.728571428571428,27.2,51.0,2282910,interpolated,19.0
Gampaha,2011,21,2011-05-21,2011-05-27,55,47.3,47.3,87.14285714285714,94.42857142857144,76.71428571428571,29.457142857142856,24.814285714285717,31.457142857142856,35.27142857142857,29.542857142857144,26.542857142857144,53.0,2282910,interpolated,19.0
Gampaha,2011,22,2011-05-28,2011-06-03,54,82.0,82.0,87.42857142857143,94.28571428571428,76.28571428571429,28.857142857142858,24.8,30.814285714285717,33.25714285714286,29.24285714285714,26.342857142857145,53.0,2282910,interpolated,19.0
Gampaha,2011,23,2011-06-04,2011-06-10,93,40.1,40.1,88.85714285714286,94.42857142857144,79.85714285714286,29.085714285714285,24.97142857142857,31.571428571428573,34.92857142857143,29.928571428571427,26.485714285714288,53.0,2282910,interpolated,19.0
Gampaha,2011,24,2011-06-11,2011-06-17,80,51.8,51.8,88.71428571428571,94.57142857142856,78.71428571428571,28.87142857142857,24.87142857142857,31.042857142857144,34.05714285714286,29.485714285714288,26.342857142857145,61.0,2282910,interpolated,19.0
Gampaha,2011,25,2011-06-18,2011-06-24,91,17.4,17.4,83.71428571428571,92.14285714285714,73.71428571428571,29.414285714285715,25.085714285714285,31.685714285714287,34.51428571428571,30.071428571428573,26.985714285714288,51.0,2282910,interpolated,19.0
Gampaha,2011,26,2011-06-25,2011-07-01,100,24.0,24.0,85.0,92.71428571428572,75.14285714285714,29.3,25.0,31.542857142857144,34.34285714285714,29.814285714285717,26.842857142857145,51.0,2282910,interpolated,19.0
Gampaha,2011,27,2011-07-02,2011-07-08,57,41.6,41.6,86.57142857142857,93.85714285714286,76.14285714285714,29.1,24.642857142857142,31.414285714285715,34.528571428571425,29.457142857142856,26.5,51.0,2282910,interpolated,19.0
Gampaha,2011,28,2011-07-09,2011-07-15,169,85.5,85.5,89.0,94.71428571428572,81.0,28.357142857142858,24.457142857142856,30.5,33.31428571428571,29.014285714285712,25.97142857142857,61.0,2282910,interpolated,19.0
Gampaha,2011,29,2011-07-16,2011-07-22,201,65.7,65.7,87.71428571428571,94.85714285714286,76.28571428571429,28.585714285714285,24.4,30.485714285714288,33.5,28.87142857142857,26.042857142857144,63.0,2282910,interpolated,19.0
Gampaha,2011,30,2011-07-23,2011-07-29,122,73.5,73.5,88.57142857142857,94.42857142857144,78.28571428571429,28.285714285714285,24.414285714285715,30.228571428571428,32.957142857142856,28.8,25.8,63.0,2282910,interpolated,19.0
Gampaha,2011,31,2011-07-30,2011-08-05,107,32.900000000000006,32.900000000000006,86.85714285714286,93.71428571428572,76.14285714285714,28.65714285714285,24.642857142857142,30.65714285714285,33.785714285714285,28.928571428571427,26.214285714285715,51.0,2282910,interpolated,19.0
Gampaha,2011,32,2011-08-06,2011-08-12,100,55.0,55.0,87.0,93.0,78.57142857142857,28.52857142857143,24.557142857142857,30.54285714285714,33.72857142857143,28.914285714285715,26.071428571428573,61.0,2282910,interpolated,19.0
Gampaha,2011,33,2011-08-13,2011-08-19,63,68.2,68.2,87.57142857142857,94.85714285714286,78.14285714285714,28.4,24.12857142857143,30.642857142857142,33.714285714285715,28.728571428571428,25.928571428571427,61.0,2282910,interpolated,19.0
Gampaha,2011,34,2011-08-20,2011-08-26,70,72.3,72.3,88.28571428571429,94.14285714285714,78.0,28.357142857142858,24.17142857142857,30.0,33.27142857142857,28.3,25.75714285714286,63.0,2282910,interpolated,19.0
Gampaha,2011,35,2011-08-27,2011-09-02,54,61.0,61.0,87.0,94.0,75.57142857142857,28.714285714285715,24.6,30.357142857142858,33.98571428571429,28.87142857142857,26.014285714285712,51.0,2282910,interpolated,19.0
Gampaha,2011,36,2011-09-03,2011-09-09,28,70.5,70.5,87.14285714285714,94.0,77.14285714285714,29.12857142857143,24.485714285714288,31.11428571428572,35.042857142857144,29.342857142857145,26.24285714285714,61.0,2282910,interpolated,19.0
Gampaha,2011,37,2011-09-10,2011-09-16,43,166.5,166.5,90.57142857142856,95.57142857142856,81.57142857142857,27.442857142857143,24.1,29.542857142857144,31.65714285714285,28.25714285714286,25.314285714285717,63.0,2282910,interpolated,19.0
