District,Year,Week,Number_of_Cases,KDE_baseline
Vavuniya,2013,22,1,1.1822642533832218e-09
Vavuniya,2013,23,2,1.2841685798176993e-09
Vavuniya,2013,24,2,9.183325091827181e-10
Vavuniya,2013,25,2,9.075602549607123e-10
Vavuniya,2013,26,0,1.135602918264278e-09
Vavuniya,2013,27,1,9.382205637684218e-10
Vavuniya,2013,28,2,9.208167509448256e-10
Vavuniya,2013,29,0,6.748059498066279e-10
Vavuniya,2013,30,2,1.4384963235696476e-09
Vavuniya,2013,31,1,1.102324837664497e-09
Vavuniya,2013,32,1,1.2917845471321212e-09
Vavuniya,2013,33,0,1.1349839993171514e-09
Vavuniya,2013,34,0,7.764199752279732e-10
Vavuniya,2013,35,0,8.791117325638201e-10
Vavuniya,2013,36,0,1.3533940183214158e-09
Vavuniya,2013,37,0,7.187777614164991e-10
Vavuniya,2013,38,0,6.518934995539058e-10
Vavuniya,2013,39,2,1.5194478376032008e-09
Vavuniya,2013,40,0,8.400258258284943e-10
Vavuniya,2013,41,1,9.341632080753123e-10
Vavuniya,2013,42,1,6.951618230298307e-10
Vavuniya,2013,43,1,1.2312774648710397e-09
Vavuniya,2013,44,0,5.337911222797984e-10
Vavuniya,2013,45,0,7.541102317605445e-10
Vavuniya,2013,46,0,7.795407760272614e-10
Vavuniya,2013,47,1,7.005116402867046e-10
Vavuniya,2013,48,1,8.32924850480352e-10
Vavuniya,2013,49,0,1.265879454223071e-09
Vavuniya,2013,50,0,1.4936625072604181e-09
Vavuniya,2013,51,3,1.512122350791989e-09
Vavuniya,2013,52,1,1.8401533162988196e-09
Vavuniya,2014,1,1,1.6087085643011435e-09
Vavuniya,2014,2,1,1.545751741078453e-09
Vavuniya,2014,3,2,1.6680675749886216e-09
Vavuniya,2014,4,0,1.8433173405496472e-09
Vavuniya,2014,5,0,1.0336560669477753e-09
Vavuniya,2014,6,0,1.7299155132410055e-09
Vavuniya,2014,7,1,1.3396180401788351e-09
Vavuniya,2014,8,5,1.4999161200632324e-09
Vavuniya,2014,9,1,1.1990184515478015e-09
Vavuniya,2014,10,2,1.0685641631105848e-09
Vavuniya,2014,11,1,9.092381838307284e-10
Vavuniya,2014,12,0,1.2576386061967605e-09
Vavuniya,2014,13,0,6.74500015197756e-10
Vavuniya,2014,14,0,8.241825541712803e-10
Vavuniya,2014,15,0,2.1571870715623125e-10
Vavuniya,2014,16,0,6.699755399242937e-10
Vavuniya,2014,17,0,1.051599323734407e-09
Vavuniya,2014,18,0,5.283083115634631e-10
Vavuniya,2014,19,0,4.3433852952511865e-10
Vavuniya,2014,20,0,4.2505535749660383e-10
Vavuniya,2014,21,0,5.189413132981165e-10
Vavuniya,2014,22,2,1.0194180706856765e-09
Vavuniya,2014,23,7,1.7011280370316961e-09
Vavuniya,2014,24,12,2.170752361537835e-09
Vavuniya,2014,25,11,3.019306710189019e-09
Vavuniya,2014,26,3,2.9110265015905655e-09
Vavuniya,2014,27,5,2.838740181390322e-09
Vavuniya,2014,28,2,2.596146990762621e-09
Vavuniya,2014,29,8,2.675797175353783e-09
Vavuniya,2014,30,0,2.279523946920879e-09
Vavuniya,2014,31,0,1.8314660466000377e-09
Vavuniya,2014,32,2,1.7734802800220681e-09
Vavuniya,2014,33,1,1.3842022464465522e-09
Vavuniya,2014,34,1,1.437661745918119e-09
Vavuniya,2014,35,1,1.028476680946484e-09
Vavuniya,2014,36,1,1.3500981593084528e-09
Vavuniya,2014,37,1,1.4307517879272593e-09
Vavuniya,2014,38,1,1.3749463635320906e-09
Vavuniya,2014,39,1,1.798200200661889e-09
Vavuniya,2014,40,0,1.2948518277863448e-09
Vavuniya,2014,41,2,2.3293760116594793e-09
Vavuniya,2014,42,0,2.3518615715706914e-09
Vavuniya,2014,43,0,2.1320909018396213e-09
Vavuniya,2014,44,0,3.049478904284631e-09
Vavuniya,2014,45,4,2.3078605489011874e-09
Vavuniya,2014,46,0,4.1493254836677795e-09
Vavuniya,2014,47,5,4.823321095379109e-09
Vavuniya,2014,48,5,5.265543257548221e-09
Vavuniya,2014,49,3,5.100144461020251e-09
Vavuniya,2014,50,7,5.38760764437787e-09
Vavuniya,2014,51,2,3.820509750349936e-09
Vavuniya,2014,52,3,4.9581506646903005e-09
Vavuniya,2015,1,2,4.836246576087842e-09
Vavuniya,2015,2,2,3.5585519709731802e-09
Vavuniya,2015,3,3,4.721332575684022e-09
Vavuniya,2015,4,7,7.103627518129215e-09
Vavuniya,2015,5,11,3.191769722053808e-09
Vavuniya,2015,6,6,2.7279314823784392e-09
Vavuniya,2015,7,3,3.890317048789049e-09
Vavuniya,2015,8,3,2.1118309549517786e-09
Vavuniya,2015,9,3,2.393414096011853e-09
Vavuniya,2015,10,2,1.700236366458834e-09
Vavuniya,2015,11,1,1.286965530068887e-09
Vavuniya,2015,12,3,1.3631279025625793e-09
Vavuniya,2015,13,0,7.24959632551837e-10
Vavuniya,2015,14,1,8.498939032633475e-10
Vavuniya,2015,15,0,2.758476783050355e-10
Vavuniya,2015,16,1,6.900224586512106e-10
Vavuniya,2015,17,1,6.952023209510034e-10
Vavuniya,2015,18,0,3.093335113182756e-10
Vavuniya,2015,19,2,8.345676588824683e-10
Vavuniya,2015,20,3,9.009474547247834e-10
Vavuniya,2015,21,3,9.1961036928834e-10
Vavuniya,2015,22,2,8.097370070790169e-10
Vavuniya,2015,23,3,1.0105862325731009e-09
Vavuniya,2015,24,1,8.441795273924034e-10
Vavuniya,2015,25,0,6.012095939942154e-10
Vavuniya,2015,26,0,1.273146793520057e-09
Vavuniya,2015,27,0,4.803257167012874e-10
Vavuniya,2015,28,2,7.941128578640375e-10
Vavuniya,2015,29,1,8.061943112781243e-10
Vavuniya,2015,31,0,5.385707119315388e-10
Vavuniya,2015,32,2,1.082365584359021e-09
Vavuniya,2015,33,0,4.892774529257028e-10
Vavuniya,2015,34,1,4.672891719698984e-10
Vavuniya,2015,35,1,6.933815487091667e-10
Vavuniya,2015,36,1,6.398146122975204e-10
Vavuniya,2015,37,0,4.2121441376417366e-10
Vavuniya,2015,38,2,7.915891327584146e-10
Vavuniya,2015,39,4,7.193997144818928e-10
Vavuniya,2015,40,4,8.055604594105573e-10
Vavuniya,2015,41,2,4.70416614960474e-10
Vavuniya,2015,42,3,9.367805905512649e-10
Vavuniya,2015,43,0,6.775867627026097e-10
Vavuniya,2015,44,4,1.022974388242217e-09
Vavuniya,2015,45,2,1.1232936709266925e-09
Vavuniya,2015,46,7,1.7104571621136293e-09
Vavuniya,2015,47,4,2.234076977419959e-09
Vavuniya,2015,48,0,2.1270929251421668e-09
Vavuniya,2015,49,7,3.0067651434086366e-09
Vavuniya,2015,50,14,3.9801269507516125e-09
Vavuniya,2015,51,18,3.169276717428661e-09
Vavuniya,2015,52,13,3.463320363728677e-09
Vavuniya,2016,1,18,4.835709200046014e-09
Vavuniya,2016,2,15,4.65236058736006e-09
Vavuniya,2016,3,2,3.749821004062297e-09
Vavuniya,2016,4,15,6.571625134970974e-09
Vavuniya,2016,5,8,3.873525146734574e-09
Vavuniya,2016,6,4,3.2397704762299928e-09
Vavuniya,2016,7,5,3.236955408779086e-09
Vavuniya,2016,8,8,2.719621165011342e-09
Vavuniya,2016,9,2,2.625790221757273e-09
Vavuniya,2016,10,1,2.5291172198282675e-09
Vavuniya,2016,11,1,1.2303871665751291e-09
Vavuniya,2016,12,0,1.0767530931608428e-09
Vavuniya,2016,13,1,1.2873622490227213e-09
Vavuniya,2016,14,6,2.0493070299035748e-09
Vavuniya,2016,15,0,3.4101888459016574e-10
Vavuniya,2016,16,0,1.2313497796972386e-09
Vavuniya,2016,17,4,1.4897912750310719e-09
Vavuniya,2016,18,8,1.909264113000923e-09
Vavuniya,2016,19,7,1.3569071552746548e-09
Vavuniya,2016,20,1,1.482142862266799e-09
Vavuniya,2016,21,0,1.0660607354050935e-09
Vavuniya,2016,22,1,1.4513508544119897e-09
Vavuniya,2016,23,0,1.486490968318369e-09
Vavuniya,2016,24,0,2.963690925677091e-10
Vavuniya,2016,25,1,1.6741301679357294e-09
Vavuniya,2016,26,6,3.009577320111711e-09
Vavuniya,2016,27,7,3.724146775142314e-09
Vavuniya,2016,28,6,3.1196104482714273e-09
Vavuniya,2016,29,8,3.983255536313519e-09
Vavuniya,2016,30,6,4.41150332922349e-09
Vavuniya,2016,31,1,3.7225337020497857e-09
Vavuniya,2016,32,2,3.2598109871074414e-09
Vavuniya,2016,33,3,2.2909994922213154e-09
Vavuniya,2016,34,5,3.710812159452211e-09
Vavuniya,2016,35,2,1.6899457192342035e-09
Vavuniya,2016,36,2,1.5840285969807653e-09
Vavuniya,2016,37,10,2.2184830422300044e-09
Vavuniya,2016,38,2,1.307877397793946e-09
Vavuniya,2016,39,1,1.7571624160567938e-09
Vavuniya,2016,40,1,2.0065466357293205e-09
Vavuniya,2016,41,4,1.4953434100906135e-09
Vavuniya,2016,42,3,1.5876700459862959e-09
Vavuniya,2016,43,2,8.574875277547338e-10
Vavuniya,2016,44,1,1.282433723026747e-09
Vavuniya,2016,45,2,1.4353019213604014e-09
Vavuniya,2016,46,0,1.3342448345371299e-09
Vavuniya,2016,47,2,1.5384306487248304e-09
Vavuniya,2016,48,0,1.2848694739465232e-09
Vavuniya,2016,49,9,2.55875075632365e-09
Vavuniya,2016,50,12,2.78414499033488e-09
Vavuniya,2016,51,3,1.8096353796592252e-09
Vavuniya,2016,52,0,2.8442090516710258e-09
Vavuniya,2016,53,0,5.502910015304184e-09
Vavuniya,2017,1,27,7.363701618037277e-09
Vavuniya,2017,2,3,4.770026142250439e-09
Vavuniya,2017,3,15,7.958298327762605e-09
Vavuniya,2017,4,12,6.698236666182048e-09
Vavuniya,2017,5,18,5.2772005006871796e-09
Vavuniya,2017,6,10,6.683384056008518e-09
Vavuniya,2017,7,23,7.971837391672839e-09
Vavuniya,2017,8,15,7.707416507302006e-09
Vavuniya,2017,9,27,9.526944174148146e-09
Vavuniya,2017,10,22,8.683941335839095e-09
Vavuniya,2017,11,34,1.3249291967508705e-08
Vavuniya,2017,12,31,1.543920834614818e-08
Vavuniya,2017,13,29,1.3592572259761648e-08
Vavuniya,2017,14,29,1.3892837489443008e-08
Vavuniya,2017,15,24,8.1577620009599e-09
Vavuniya,2017,16,21,1.3835757704003162e-08
Vavuniya,2017,17,9,1.0243040002849509e-08
Vavuniya,2017,18,18,1.1017031039993955e-08
Vavuniya,2017,19,15,9.908338532432078e-09
Vavuniya,2017,20,17,1.2863078711384812e-08
Vavuniya,2017,21,15,1.0157494258139926e-08
Vavuniya,2017,22,13,1.1984152592663182e-08
Vavuniya,2017,23,16,1.1652713463559326e-08
Vavuniya,2017,24,16,1.0471955094320244e-08
Vavuniya,2017,25,17,1.6200432041027548e-08
Vavuniya,2017,26,19,1.2247736169400368e-08
Vavuniya,2017,27,44,3.2074860542903395e-08
Vavuniya,2017,28,31,2.2745875331492743e-08
Vavuniya,2017,29,16,2.4275907830525584e-08
Vavuniya,2017,30,8,2.3210247418217035e-08
Vavuniya,2017,31,16,1.8092839504483156e-08
Vavuniya,2017,32,11,1.4103320444045988e-08
Vavuniya,2017,33,9,1.1853116431892472e-08
Vavuniya,2017,34,4,8.28619373306586e-09
Vavuniya,2017,35,4,4.994949777643723e-09
Vavuniya,2017,36,7,4.713773095994504e-09
Vavuniya,2017,37,10,5.932065134004177e-09
Vavuniya,2017,38,12,4.491779278635444e-09
Vavuniya,2017,39,16,6.060985689117274e-09
Vavuniya,2017,40,7,5.619690080319425e-09
Vavuniya,2017,41,9,6.316062766579478e-09
Vavuniya,2017,42,15,6.8974053851734714e-09
Vavuniya,2017,43,17,8.67351432898076e-09
Vavuniya,2017,44,23,8.043187861826553e-09
Vavuniya,2017,45,26,1.0848768879065792e-08
Vavuniya,2017,46,29,1.0136580892847542e-08
Vavuniya,2017,47,19,1.0246493446300065e-08
Vavuniya,2017,48,33,9.943505009533009e-09
Vavuniya,2017,49,21,1.1467277264819678e-08
Vavuniya,2017,50,34,1.1262732298394918e-08
Vavuniya,2017,51,28,1.119185163697918e-08
Vavuniya,2017,52,27,8.867210186903918e-09
Vavuniya,2018,1,26,1.0615206005442619e-08
Vavuniya,2018,2,20,8.10470546295864e-09
Vavuniya,2018,3,17,6.958593865278918e-09
Vavuniya,2018,4,8,6.341010058551118e-09
Vavuniya,2018,5,15,6.333269379884171e-09
Vavuniya,2018,6,12,4.927316864662844e-09
Vavuniya,2018,7,12,4.9564108369678515e-09
Vavuniya,2018,8,7,5.20339430628383e-09
Vavuniya,2018,9,11,3.4705371597539217e-09
Vavuniya,2018,10,11,3.879162513103602e-09
Vavuniya,2018,11,10,3.1337341087809066e-09
Vavuniya,2018,12,10,3.1746075751517907e-09
Vavuniya,2018,13,8,1.956585655788079e-09
Vavuniya,2018,14,10,2.7681647478325096e-09
Vavuniya,2018,15,2,1.4397969613850296e-09
Vavuniya,2018,16,5,2.6090170746233413e-09
Vavuniya,2018,17,7,2.8486930676578247e-09
Vavuniya,2018,18,5,2.8360578134572715e-09
Vavuniya,2018,19,1,2.550344409021059e-09
Vavuniya,2018,20,11,3.579464423142181e-09
Vavuniya,2018,21,7,4.099586794577231e-09
Vavuniya,2018,22,6,4.393596279363731e-09
Vavuniya,2018,23,10,4.931241284732604e-09
Vavuniya,2018,24,15,4.635407197673059e-09
Vavuniya,2018,25,25,5.65493843259128e-09
Vavuniya,2018,26,33,7.736441113774601e-09
Vavuniya,2018,27,24,9.442861619801026e-09
Vavuniya,2018,28,26,8.364139649045325e-09
Vavuniya,2018,29,22,7.927056051139115e-09
Vavuniya,2018,30,14,5.575902091715225e-09
Vavuniya,2018,31,21,6.509901657597591e-09
Vavuniya,2018,32,13,4.5104455875859316e-09
Vavuniya,2018,33,14,3.596191785139545e-09
Vavuniya,2018,34,19,3.757755286639263e-09
Vavuniya,2018,35,8,2.064601745251786e-09
Vavuniya,2018,36,4,2.8177545166571125e-09
Vavuniya,2018,37,4,2.51865264378511e-09
Vavuniya,2018,38,6,2.052224867169984e-09
Vavuniya,2018,39,9,2.133082769142839e-09
Vavuniya,2018,40,4,1.7689871962310287e-09
Vavuniya,2018,41,6,2.055530047237257e-09
Vavuniya,2018,42,6,2.5824095458964573e-09
Vavuniya,2018,43,6,2.656916883706189e-09
Vavuniya,2018,44,6,3.3577217006853204e-09
Vavuniya,2018,45,7,4.144375953939669e-09
Vavuniya,2018,46,8,4.051658144087366e-09
Vavuniya,2018,47,6,3.8216296549684765e-09
Vavuniya,2018,48,16,6.13390310640026e-09
Vavuniya,2018,49,13,6.6307614054875724e-09
Vavuniya,2018,50,9,7.747600663609848e-09
Vavuniya,2018,51,17,7.1537126078006566e-09
Vavuniya,2018,52,11,7.190238840396068e-09
Vavuniya,2019,1,7,6.780703876484969e-09
Vavuniya,2019,2,22,7.756957372095845e-09
Vavuniya,2019,3,5,6.679880131594853e-09
Vavuniya,2019,4,7,6.694164719212082e-09
Vavuniya,2019,5,8,5.091948869973766e-09
Vavuniya,2019,6,12,4.948446711384135e-09
Vavuniya,2019,7,15,4.494476946092791e-09
Vavuniya,2019,8,4,3.557888289094828e-09
Vavuniya,2019,9,12,3.6969569429651253e-09
Vavuniya,2019,10,14,3.94082649229551e-09
Vavuniya,2019,11,7,2.7566276445930093e-09
Vavuniya,2019,12,13,3.554144156860614e-09
Vavuniya,2019,13,11,2.563190446644632e-09
Vavuniya,2019,14,1,2.255380262751919e-09
Vavuniya,2019,15,3,1.635108438803849e-09
Vavuniya,2019,16,5,1.8698566839792463e-09
Vavuniya,2019,17,7,2.3713389351408615e-09
Vavuniya,2019,18,3,1.6756922471850985e-09
Vavuniya,2019,19,0,1.5092989335557708e-09
Vavuniya,2019,20,4,1.3455702873839046e-09
Vavuniya,2019,21,3,1.6806497050435103e-09
Vavuniya,2019,22,4,1.824527326695325e-09
Vavuniya,2019,23,1,1.91713380295695e-09
Vavuniya,2019,24,2,2.068537386780708e-09
Vavuniya,2019,25,0,1.3717889605407941e-09
Vavuniya,2019,26,5,2.068861765723475e-09
Vavuniya,2019,27,0,1.1967468978217566e-09
Vavuniya,2019,28,5,2.8908463791572057e-09
Vavuniya,2019,29,5,3.1721126954490563e-09
Vavuniya,2019,30,1,2.755760157308946e-09
Vavuniya,2019,31,4,2.577252003452582e-09
Vavuniya,2019,32,2,3.2441450434167283e-09
Vavuniya,2019,33,4,2.674183944079893e-09
Vavuniya,2019,34,2,2.9810434155182194e-09
Vavuniya,2019,35,3,2.2690917345998415e-09
Vavuniya,2019,36,2,2.0010912183059157e-09
Vavuniya,2019,37,2,2.1872143481981492e-09
Vavuniya,2019,38,1,2.957538490295757e-09
Vavuniya,2019,39,12,4.173597054510078e-09
Vavuniya,2019,40,7,4.959711294423951e-09
Vavuniya,2019,41,16,5.988652496063196e-09
Vavuniya,2019,42,22,8.529223402889891e-09
Vavuniya,2019,43,15,1.1001150193182909e-08
Vavuniya,2019,44,9,1.2188545227001347e-08
Vavuniya,2019,45,18,1.4160513946892456e-08
Vavuniya,2019,46,9,1.6535172288823588e-08
Vavuniya,2019,47,79,2.631790344351402e-08
Vavuniya,2019,48,69,3.239278526693475e-08
Vavuniya,2019,49,68,3.1944778175450105e-08
Vavuniya,2019,50,89,2.862156741982124e-08
Vavuniya,2019,51,57,2.339887503426935e-08
Vavuniya,2019,52,43,1.9850285920530076e-08
Vavuniya,2019,53,37,1.8389506899612295e-08
Vavuniya,2020,2,0,1.2545065123643884e-08
Vavuniya,2020,3,36,1.653985908463765e-08
Vavuniya,2020,4,31,1.606836921847365e-08
Vavuniya,2020,5,34,1.2496488056925076e-08
Vavuniya,2020,6,19,9.109271447875073e-09
Vavuniya,2020,7,23,7.792203066904386e-09
Vavuniya,2020,8,9,5.653295332881069e-09
Vavuniya,2020,9,21,5.8222353588944636e-09
Vavuniya,2020,10,3,2.9625378645192256e-09
Vavuniya,2020,11,9,2.725671168251503e-09
Vavuniya,2020,12,3,1.6498466034163746e-09
Vavuniya,2020,13,0,4.591017093483664e-10
Vavuniya,2020,14,2,7.748673593912513e-10
Vavuniya,2020,15,1,3.8596370343119054e-10
Vavuniya,2020,16,1,2.744974179994409e-10
Vavuniya,2020,17,1,5.007851162780573e-10
Vavuniya,2020,18,1,4.900656083615774e-10
Vavuniya,2020,19,0,5.03969238399078e-10
Vavuniya,2020,20,1,5.851234003480117e-10
Vavuniya,2020,21,0,1.024866123091462e-09
Vavuniya,2020,22,2,1.1048404610746175e-09
Vavuniya,2020,23,0,1.0726219350069529e-09
Vavuniya,2020,24,1,1.3426802123532813e-09
Vavuniya,2020,25,2,1.4004276769224537e-09
Vavuniya,2020,26,1,1.1255443623675524e-09
Vavuniya,2020,27,1,1.1866087641632947e-09
Vavuniya,2020,28,0,8.385713976605003e-10
Vavuniya,2020,29,6,1.5342479220634285e-09
Vavuniya,2020,30,0,5.49211869107533e-10
Vavuniya,2020,31,0,9.687963767932857e-10
Vavuniya,2020,32,2,8.088506155610105e-10
Vavuniya,2020,33,0,8.217045621608132e-10
Vavuniya,2020,34,0,8.223462634390169e-10
Vavuniya,2020,35,0,6.976847094071641e-10
Vavuniya,2020,36,0,7.046741612095911e-10
Vavuniya,2020,37,0,6.39631786380222e-10
Vavuniya,2020,38,0,7.939190306523693e-10
Vavuniya,2020,39,1,6.928289082968713e-10
Vavuniya,2020,40,0,6.062441024756198e-10
Vavuniya,2020,41,0,8.357112463154408e-10
Vavuniya,2020,42,0,4.47280060525121e-10
Vavuniya,2020,43,0,4.01595184944405e-10
Vavuniya,2020,44,0,2.1914920749836838e-10
Vavuniya,2020,45,0,4.4754890937299273e-10
Vavuniya,2020,46,0,2.383052803326755e-10
Vavuniya,2020,47,0,3.492897002470875e-10
Vavuniya,2020,48,2,5.380937378856946e-10
Vavuniya,2020,49,0,3.7920166157077116e-10
Vavuniya,2020,50,0,5.35512186323395e-10
Vavuniya,2020,51,0,4.89236419390276e-10
Vavuniya,2020,52,1,8.337780023171377e-10
Vavuniya,2021,1,160,1.2306367916882857e-07
Vavuniya,2021,2,0,4.942044400613829e-10
Vavuniya,2021,3,0,6.513119285360272e-10
Vavuniya,2021,4,3,8.948778145300611e-10
Vavuniya,2021,5,1,7.674259492345893e-10
Vavuniya,2021,6,0,4.702178390260976e-10
Vavuniya,2021,7,4,9.334980444047863e-10
Vavuniya,2021,8,4,9.830424381776351e-10
Vavuniya,2021,9,3,6.340875804625959e-10
Vavuniya,2021,10,3,1.2564330046966026e-09
Vavuniya,2021,11,2,7.754279466418986e-10
Vavuniya,2021,12,0,9.663202415920583e-10
Vavuniya,2021,13,2,1.169073207159224e-09
Vavuniya,2021,14,0,5.427883901946708e-10
Vavuniya,2021,15,2,1.1737831125202808e-09
Vavuniya,2021,16,1,5.960165683494683e-10
Vavuniya,2021,17,2,1.243147483646873e-09
Vavuniya,2021,18,0,5.580373760740323e-10
Vavuniya,2021,19,1,1.0775714278728935e-09
Vavuniya,2021,20,0,5.995168121407083e-10
Vavuniya,2021,21,0,6.486968103547451e-10
Vavuniya,2021,22,2,5.668132321996186e-10
Vavuniya,2021,23,0,2.783294680094063e-10
Vavuniya,2021,24,0,2.499534167457042e-10
Vavuniya,2021,25,0,2.772508466893535e-10
Vavuniya,2021,26,2,1.2347112169496696e-09
Vavuniya,2021,27,1,1.1830939605106971e-09
Vavuniya,2021,28,0,7.797239993947618e-10
Vavuniya,2021,29,2,6.539057914818169e-10
Vavuniya,2021,30,0,7.210300586944497e-10
Vavuniya,2021,31,0,8.853315624569034e-10
Vavuniya,2021,32,0,6.512642877560399e-10
Vavuniya,2021,33,0,9.257217364497293e-10
Vavuniya,2021,34,0,2.1544521243402564e-10
Vavuniya,2021,35,0,1.785955976391106e-10
Vavuniya,2021,36,0,9.304968834325769e-11
Vavuniya,2021,37,0,4.403728549097269e-10
Vavuniya,2021,38,0,3.704154467801443e-10
Vavuniya,2021,39,0,1.990893210969321e-10
Vavuniya,2021,40,0,3.2251906417580185e-10
Vavuniya,2021,41,1,3.9764685660161307e-10
Vavuniya,2021,43,1,6.755819746081051e-10
Vavuniya,2021,44,1,7.625987258581197e-10
Vavuniya,2021,45,0,7.035610744061594e-10
Vavuniya,2021,46,0,8.97218726075695e-10
Vavuniya,2021,47,3,1.10264357863688e-09
Vavuniya,2021,48,3,1.6045795484332861e-09
Vavuniya,2021,49,4,2.904053124403989e-09
Vavuniya,2021,50,3,3.5884889434000268e-09
Vavuniya,2021,51,3,3.911806235490786e-09
Vavuniya,2021,52,3,3.911806235490786e-09
Vavuniya,2021,53,3,3.911812095799613e-09
Vavuniya,2022,1,3,3.5639029989221413e-09
Vavuniya,2022,2,3,3.928698420610509e-09
Vavuniya,2022,3,7,5.130147563366547e-09
Vavuniya,2022,4,8,3.663382316414426e-09
Vavuniya,2022,5,3,3.6139610706097494e-09
Vavuniya,2022,6,0,2.1092053798344527e-09
Vavuniya,2022,7,3,2.7846988224917946e-09
Vavuniya,2022,8,6,2.523285646359041e-09
Vavuniya,2022,9,2,1.8943666279749068e-09
Vavuniya,2022,10,2,2.30291872023431e-09
Vavuniya,2022,11,2,2.2918301169515475e-09
Vavuniya,2022,12,0,2.7454264865523703e-09
Vavuniya,2022,13,2,2.4362580963784633e-09
Vavuniya,2022,14,0,2.9417521923718425e-09
Vavuniya,2022,15,2,1.7254074209244542e-09
Vavuniya,2022,16,0,3.043549510084225e-09
Vavuniya,2022,17,0,1.9252598576471516e-09
Vavuniya,2022,18,1,2.914320187679373e-09
Vavuniya,2022,19,0,2.7592312702333773e-09
Vavuniya,2022,20,0,1.5144261196892988e-09
Vavuniya,2022,21,0,1.984136751102465e-09
Vavuniya,2022,22,0,2.135747521524964e-09
Vavuniya,2022,23,5,1.6367143904842402e-09
Vavuniya,2022,24,0,3.2637967334831917e-09
Vavuniya,2022,25,0,3.768979278745251e-09
Vavuniya,2022,26,3,2.743727339240067e-09
Vavuniya,2022,27,1,2.3281584429619634e-09
Vavuniya,2022,28,0,1.614347161631737e-09
Vavuniya,2022,29,4,2.220818782904116e-09
Vavuniya,2022,30,0,3.199171075355742e-09
Vavuniya,2022,31,1,2.395281360992234e-09
Vavuniya,2022,32,0,1.5435257445979854e-09
Vavuniya,2022,33,1,1.9669244480881927e-09
Vavuniya,2022,34,2,1.958290945119446e-09
Vavuniya,2022,35,0,1.4252222984242361e-09
Vavuniya,2022,36,0,9.107156188812579e-10
Vavuniya,2022,37,0,1.865280060351081e-12
Vavuniya,2022,38,0,1.973514917715432e-09
Vavuniya,2022,39,0,2.1612939705414577e-09
Vavuniya,2022,40,3,1.9678458608688487e-09
Vavuniya,2022,41,2,2.5371439693817113e-09
Vavuniya,2022,42,1,1.958709337979091e-09
Vavuniya,2022,44,1,2.6013447552487905e-09
Vavuniya,2022,45,1,2.2393826350851045e-09
Vavuniya,2022,46,2,3.406504932572759e-09
Vavuniya,2022,47,0,2.559444753579498e-09
Vavuniya,2022,48,1,1.6862558476621624e-09
Vavuniya,2022,49,1,1.5475733410648448e-09
Vavuniya,2022,50,0,1.5963050609603223e-09
Vavuniya,2022,51,0,2.0727983852728557e-09
Vavuniya,2022,52,1,2.556906019846867e-09
Vavuniya,2023,1,0,4.099743344766003e-09
Vavuniya,2023,2,0,5.450236268516216e-09
Vavuniya,2023,3,4,4.7520338519264e-09
Vavuniya,2023,4,1,3.4370981785371743e-09
Vavuniya,2023,5,0,3.205412766032008e-09
Vavuniya,2023,6,0,2.6647529159861753e-09
Vavuniya,2023,7,0,2.7013418339975577e-09
Vavuniya,2023,8,0,2.6443611038912695e-09
Vavuniya,2023,9,9,2.880037059658006e-09
Vavuniya,2023,10,5,3.524260610402774e-09
Vavuniya,2023,11,11,3.833757499133542e-09
Vavuniya,2023,12,1,3.2364657387106344e-09
Vavuniya,2023,13,8,3.817521675222417e-09
Vavuniya,2023,14,3,3.807715351973643e-09
Vavuniya,2023,15,6,3.1968494092907615e-09
Vavuniya,2023,16,1,4.230761314369891e-09
Vavuniya,2023,17,7,4.07336347593896e-09
Vavuniya,2023,18,2,2.74437591222459e-09
Vavuniya,2023,19,6,4.351558891284722e-09
Vavuniya,2023,20,6,4.885885321569156e-09
Vavuniya,2023,21,6,5.354349598611283e-09
Vavuniya,2023,22,3,6.889635684674061e-09
Vavuniya,2023,23,5,7.019130666394796e-09
